Project,Hole,From_m,To_m,Total_Pct_Vein,Vein1,Vein1_Pct,Vein1_Style,Vein1_Form,Vein1_Internal_Structure,Vein1_Pct_Sulphide,Vein1_Angle_TCA,Vein1_VG,Vein2,Vein2_Pct,Vein1_Grain_Size,Vein2_Style,Vein2_Form,Vein2_Internal_Structure,Vein2_Pct_Sulphide,Vein2_Angle_TCA,Vein2_VG,Vein3,Vein3_Pct,Vein3_Style,Vein3_Form,Vein3_Internal_Structure,Vein3_Pct_Sulphide,Vein3_Angle_TCA,Vein3_VG,Comments,Relog,Logger,Timestamp
GCL,KAD17-014A,68.12,76.77,1,QZ,1,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Contorted, boudinaged qz veins.",0,Robinson,2017-05-19
GCL,KAD17-014A,76.77,83.6,5,QZ,5,IDV,BUD,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,contorted translucent grey qz veins,0,Robinson,2017-05-19
GCL,KAD17-014A,83.6,97.5,10,QZ,10,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Deformed.  Smokey transluc grey qz,0,Robinson,2017-05-12
GCL,KAD17-014A,97.5,98,80,QZ,80,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-12
GCL,KAD17-014A,98,114.75,30,QC,30,SHT,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,qz-cb veins/bands,0,Robinson,2017-05-12
GCL,KAD17-014A,114.75,117.75,40,QC,40,STW,BXD,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-12
GCL,KAD17-014A,117.75,127.95,20,QC,20,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"deformed, contorted transluc grey qz-cb veins/bands",0,Robinson,2017-05-14
GCL,KAD17-014A,127.95,128.55,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-14
GCL,KAD17-014A,128.55,130.5,5,QC,5,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,1-3mm qz-cb veinlet stockwork,0,Robinson,2017-05-14
GCL,KAD17-014A,130.5,138.3,2,QC,2,STR,,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,mm scale network qz-cb veinlet stockwork,0,Robinson,2017-05-14
GCL,KAD17-014A,138.3,140.9,10,QC,10,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,qz-cb veining noted within fill material.,0,Robinson,2017-05-14
GCL,KAD17-014A,140.9,146,20,QZ,20,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"deformed, contorted, laminated mm-cm scale qz veins.  Lesser cm scale veins cross cut at ~70-80 degrees TCA.",0,Robinson,2017-05-14
GCL,KAD17-014A,146,148.1,60,QZ,60,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Zone of intense veining.  2cm deformed qz vein parallel to core axis.,0,Robinson,2017-05-14
GCL,KAD17-014A,148.1,163.1,30,QC,30,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,mm scale qz-cb stringers/bands.  Veins ~30-50 degrees TCA,0,Robinson,2017-05-14
GCL,KAD17-014A,163.1,167,20,QC,10,STW,DEF,MAS,,,FALSE,QZ,10,,IDV,BUD,MAS,,15,FALSE,,,,,,,,FALSE,"Contorted, stockworked qz-cb veinlets/bands.  Boudinaged, deformed 1-2cm qz veins.",0,Robinson,2017-05-14
GCL,KAD17-014A,167,182.26,5,QZ,5,IDV,DEF,MAS,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Deformed 1-5cm veins/clots of deformed white qz,0,Robinson,2017-05-15
GCL,KAD17-014A,182.26,187.66,40,QZ,40,STW,DEF,MAS,2,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,white-translucent quartz veining throughout (low angle to core axis 20-30 degrees).  Diffuse margins – gradational to silicification.  Vuggy open space textures noted with pyrite.,0,Robinson,2017-05-19
GCL,KAD17-014A,187.66,193.5,5,QZ,5,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"1-2 cm, weak to moderately deformed, boudinaged white qz veins.variable orientation 15-30 degrees to core axis",0,Robinson,2017-05-19
GCL,KAD17-014A,193.5,206.71,20,QZ,10,IDV,DEF,MAS,,50,FALSE,QZ,10,,STW,BUD,MAS,,,FALSE,,,,,,,,FALSE,"10% 1-2cm wide, planar qz veins ~50 degrees to core axis.  Early deformed, contorted qz+/-cb veins with fuchsitic lamellae/halos (10%)",0,Robinson,2017-05-15
GCL,KAD17-014A,206.71,214.45,52,QC,50,STW,DEF,MAS,,,FALSE,QZ,2,,IDV,NOD,MAS,,50,FALSE,,,,,,,,FALSE,50 contorted QC bands/veins.,0,Robinson,2017-05-16
GCL,KAD17-014A,214.45,219.7,50,QZ,50,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Multiple generations of veining.   Early, boudinaged, sheared vein set, cross cut by ~planar set 50 degrees to core axis.",0,Robinson,2017-05-16
GCL,KAD17-014A,219.7,222,1,QZ,1,IDV,NOD,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Variable orientation,0,Robinson,2017-05-16
GCL,KAD17-014A,222,227,30,QZ,30,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,contorted qz veins,0,Robinson,2017-05-16
GCL,KAD17-014A,227,228,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-16
GCL,KAD17-015,4,24.63,1,QC,1,IDV,NOD,ZON,0,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Irregular qtz-carb veins. Locally large, up to 5cm wide grey quartz-epidote (or green zeolite) veins with irregular margins.",0,Blackwell,2017-05-11
GCL,KAD17-015,24.63,26.43,1,QC,1,STR,FOL,MAS,0,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-11
GCL,KAD17-015,26.43,29.35,1,QC,1,STR,NOD,MAS,0,45,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-11
GCL,KAD17-015,29.35,30,1,QC,1,STR,DEF,MAS,0,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-11
GCL,KAD17-015,30,46,1,QC,1,STR,NOD,MAS,0,55,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Wispy calcite carbonate vein network throughout.,0,Blackwell,2017-05-11
GCL,KAD17-015,46,47.14,1,QC,1,STR,FOL,MAS,1,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-11
GCL,KAD17-015,47.14,75.24,1,QC,1,STW,NOD,ZON,1,20,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,carbonate locally pink (rhodochrosite),0,Blackwell,2017-05-12
GCL,KAD17-015,75.24,76.7,1,QC,1,STR,FOD,MAS,0,75,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-12
GCL,KAD17-015,76.7,84.3,0.5,QC,0.5,IDV,DEF,ZON,1,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"uncommon, < 1 per m, quartz-carb veins with chlorite infill locally.",0,Blackwell,2017-05-12
GCL,KAD17-015,84.3,86.77,1,QC,1,STR,DEF,MAS,0,80,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-12
GCL,KAD17-015,86.77,92.17,10,QC,10,STW,DEF,MAS,1,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-12
GCL,KAD17-015,92.17,94.56,5,QZ,3,IDV,DEF,MAS,1,20,FALSE,QC,2,,STR,DEF,MAS,0,60,FALSE,,,,,,,,FALSE,Thin wispy quartz-carb stringer veins are cross-cut by large folded quartz veins.,0,Blackwell,2017-05-12
GCL,KAD17-015,94.56,95.35,1,QC,1,STR,NOD,MAS,0,20,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-12
GCL,KAD17-015,95.35,115.15,1,QC,1,STR,DEF,MAS,1,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Large QC veins from 100.5 to 102.0m.,0,Blackwell,2017-05-12
GCL,KAD17-015,115.15,118.08,3,QC,3,STW,FOD,MAS,1,20,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-12
GCL,KAD17-015,118.08,132.2,1,QC,1,IDV,NOD,MAS,1,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-12
GCL,KAD17-015,132.2,139,1,QC,1,STR,DEF,MAS,0,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-12
GCL,KAD17-015,139,142.95,10,QC,10,STW,NOD,MAS,1,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,QC veins are subtle and greyish but strong stockwork in this domain,0,Blackwell,2017-05-12
GCL,KAD17-015,142.95,153.63,1,QC,1,STW,NOD,MAS,0,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-12
GCL,KAD17-015,153.63,156.15,20,QC,20,STW,NOD,MAS,1,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,QC veins are up to 5cm wide and the stockwork is strongly developed over this interval,0,Blackwell,2017-05-12
GCL,KAD17-015,156.15,163.07,1,QC,1,STW,NOD,MAS,0,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,White QC stockwork veins are wispy throughout,0,Blackwell,2017-05-12
GCL,KAD17-015,163.07,167.88,1.5,QC,1,IDV,NOD,MAS,1,70,FALSE,QC,0.5,,IDV,NOD,ZON,0,50,FALSE,,,,,,,,FALSE,Smokey grey QC veins and a single wide (6cm) pink quartz-carb vein at 163.6m.,0,Blackwell,2017-05-13
GCL,KAD17-015,167.88,190.6,5,QC,5,STW,DEF,MAS,1,65,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Irregular deformed grey quartz-carb vein stockwork. Disseminated pyrite and dark quartz alteration is strongest in the grey quartz vein haloes.,0,Blackwell,2017-05-13
GCL,KAD17-015,190.6,191.55,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-13
GCL,KAD17-015,191.55,203.32,10,QC,10,STW,DEF,MAS,1,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Grey and translucent to white and opaque QC vein stockwork,0,Blackwell,2017-05-13
GCL,KAD17-015,203.32,255,20,QC,20,STW,FOD,MAS,0,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Deformed bands/veins of quarz-carb-talc-calcite,0,Blackwell,2017-05-14
GCL,KAD17-016,6.5,14.23,1.25,QC,1,STW,FOL,MAS,1,50,FALSE,UND,0.25,,STR,NOD,MAS,0,40,FALSE,,,,,,,,FALSE,Thin graphitic veins (Vein 2) with strong alteration haloes. Irregular thin grey quartz-carb veins.,0,Blackwell,2017-05-14
GCL,KAD17-016,14.23,15.76,1,QC,1,STR,NOD,MAS,0,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Wispy QC stringer veins.,0,Blackwell,2017-05-14
GCL,KAD17-016,15.76,19.54,5,QC,5,IDV,BXD,MAS,1,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Two large, 10 and 20 cm wide brecciated quartz-carb veins with purple amethyst and chlorite and possible sphalerite in the vein haloes.",0,Blackwell,2017-05-14
GCL,KAD17-016,19.54,20.4,1,QC,1,STR,CRN,MAS,0,10,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Irregular quartz veins on the margins only (possible hornfels contact),0,Blackwell,2017-05-14
GCL,KAD17-016,20.4,22.63,2,QC,2,STW,NOD,BAD,1,35,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Intense stockwork of grey QC veins, ~ 50 per m; locally have black graphitic margins.",0,Blackwell,2017-05-14
GCL,KAD17-016,22.63,24.09,5,QC,5,IDV,DEF,MAS,1,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-14
GCL,KAD17-016,24.09,27.29,1,QC,1,IDV,NOD,MAS,1,35,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-14
GCL,KAD17-016,27.29,37.16,1,QC,1,STR,ECH,MAS,1,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Thin wispy quartz-carb veins, cross-cut foliation.",0,Blackwell,2017-05-15
GCL,KAD17-016,37.16,53.51,5,QC,4,IDV,FOD,MAS,1,5,FALSE,CC,1,,STW,NOD,MAS,0,30,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-15
GCL,KAD17-016,53.51,77.93,2,QC,1,IDV,DEF,MAS,1,50,FALSE,CC,1,,STW,NOD,MAS,0,30,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-15
GCL,KAD17-016,77.93,81.57,5,QC,4.5,IDV,DEF,MAS,1,40,FALSE,CC,0.5,,STW,NOD,MAS,0,30,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-15
GCL,KAD17-016,81.57,85.91,5,QC,5,IDV,FOD,MAS,50,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,White quartz-carbonate veins with large stretched pyrite pods.,0,Blackwell,2017-05-15
GCL,KAD17-016,85.91,106.98,3,QC,2,STW,DEF,MAS,1,30,FALSE,CC,1,,STR,NOD,MAS,0,50,FALSE,,,,,,,,FALSE,Grey quartz carb veins with subtle diffuse margins. Cross-cut by later calcite stringer stockwork.,0,Blackwell,2017-05-15
GCL,KAD17-016,106.98,108.17,1,CB,1,IDV,DEF,MAS,0,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,A single carbonate-calcite vein,0,Blackwell,2017-05-15
GCL,KAD17-016,108.17,117.96,2,QC,1,STW,DEF,MAS,1,40,FALSE,CC,1,,STW,NOD,MAS,0,50,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-15
GCL,KAD17-016,117.96,120.3,1,QC,0.5,IDV,DEF,MAS,1,20,FALSE,CC,0.5,,STR,NOD,MAS,0,20,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-15
GCL,KAD17-016,120.3,136.8,6,QC,5,IDV,DEF,MAS,1,45,FALSE,CC,1,,STR,NOD,MAS,0,50,FALSE,,,,,,,,FALSE,"Locally large, up to 10cm wide, smokey grey quartz-carb veins, ~ 1 per meter; disseminated sulfides appear strongest in these vein haloes.",0,Blackwell,2017-05-15
GCL,KAD17-016,136.8,137.9,5,QC,5,STR,DEF,MAS,1,20,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Stringer vein stockwork of thin, < 5mm, quartz-carb-cal veins.",0,Blackwell,2017-05-15
GCL,KAD17-016,137.9,152.89,11,QC,10,STW,DEF,MAS,5,30,FALSE,CC,1,,STW,NOD,MAS,0,30,FALSE,,,,,,,,FALSE,Pyrrhotite-pyrite-chalcopyrite in QC veins.,0,Blackwell,2017-05-15
GCL,KAD17-016,152.89,189,5,QC,5,STW,DEF,MAS,5,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-05-16
GCL,KAD17-016,189,191,50,QC,50,STW,BXD,MAS,2,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,bx'ed qtz-carb vein,0,Sherlock,2017-05-16
GCL,KAD17-016,191,214,15,QC,15,STW,NOD,MAS,0.1,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,qtz-carb veining with weak sulfides,0,Sherlock,2017-05-16
GCL,KAD17-016,214,258,10,QC,10,STW,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Sherlock,2017-05-16
GCL,KAD17-017,0,5,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-16
GCL,KAD17-017,5,20,1,QC,1,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,sub cm weakly deformed qz veins,0,Robinson,2017-05-16
GCL,KAD17-017,20,36,2,QZ,2,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Minor, discontinuous, variably deformed qz veining.",0,Robinson,2017-05-17
GCL,KAD17-017,36,38,10,QZ,10,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Contorted, variably deformed transluc grey qz+-cb veins. Chloritic selvedge",0,Robinson,2017-05-17
GCL,KAD17-017,38,67.33,5,QZ,3,IDV,DEF,MAS,,,FALSE,QZ,2,,IDV,NOD,MAS,,50,FALSE,,,,,,,,FALSE,"Contorted, deformed tranluc grey discontinuous qz+-cb veins. Planar white qz veins (1mm-2cm) at 50-60 degrees to core axis",0,Robinson,2017-05-17
GCL,KAD17-017,67.33,102.36,1,QZ,1,IDV,NOD,MAS,,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Planar mm qz veins at 50 degrees.  Also very fine mm scale net textured quartz stockwork,0,Robinson,2017-05-17
GCL,KAD17-017,102.36,123.45,0.5,QZ,0.5,IDV,NOD,MAS,0,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Very fine (<1mm) planar qz veins ~40 degrees to CA.  Rare cm scale planar qz vnn ~30 deg TCA,0,Robinson,2017-05-17
GCL,KAD17-017,123.45,132.55,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-17
GCL,KAD17-017,132.55,134.6,2,QZ,2,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Weakly deformed, cm scale white qz veins. Tourmaline needles?",0,Robinson,2017-05-17
GCL,KAD17-017,134.6,152.05,1,QZ,1,IDV,NOD,MAS,,45,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,mm scale qz veins.,0,Robinson,2017-05-22
GCL,KAD17-017,152.05,158.58,1,QZ,1,IDV,NOD,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Single, 4 cm wide, planar qz vein.",0,Robinson,2017-05-22
GCL,KAD17-017,158.58,176,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-18
GCL,KAD17-017,176,188.1,5,QC,5,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Deformed, boudinaged qz-cb veins (mostly 2-5 width).",0,Robinson,2017-05-18
GCL,KAD17-017,188.1,191.62,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-18
GCL,KAD17-017,191.62,232.6,2,QZ,2,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Contorted, boudinaged veins. Trace sulphide noted in vein at 218.6",0,Robinson,2017-05-18
GCL,KAD17-017,232.6,237.21,2,QC,1,IDV,NOD,COK,,,FALSE,QC,1,,IDV,NOD,MAS,,,FALSE,,,,,,,,FALSE,"cm scale, relatively undeformed qz veins. Spary carbonate crystalls on margins.  Common mm scale qz-cb tension veinlets?  Fine mm scale planar qz-cb veinlet set at 50 degrees to core axis",0,Robinson,2017-05-18
GCL,KAD17-017,237.21,238.21,100,QZ,100,IDV,DEF,,0.1,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-18
GCL,KAD17-017,238.21,242.73,5,QC,5,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"White-grey-black colourepd, planar to deformed, boudinaged qz veins.",0,Robinson,2017-05-18
GCL,KAD17-017,242.73,268.86,1,QC,1,STR,NOD,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"mm scale wide qz-cb stringer veins.  Planar at 40 degrees to core axis.  Some  cm scale deformed qz veins (boudinaged, meandering sub parallel to CA",0,Robinson,2017-05-19
GCL,KAD17-017,268.86,279.18,1,QC,1,STR,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,mm scale qz-cb stringers,0,Robinson,2017-05-19
GCL,KAD17-017,279.18,298.7,10,QC,2,IDV,DEF,MAS,,,FALSE,QC,8,,IDV,NOD,MAS,,50,FALSE,,,,,,,,FALSE,"10%  qz-cb veins.  Up to 20 cm wide, strained, mottled white-grey deformed veins.  5-10m wide planar qz-cb vein set 50 degrees to core axis (locally minor boundinaged). Cut by mm wide orthogonal qz-cb veinlets (50 degrees to core axis)",0,Robinson,2017-05-19
GCL,KAD17-017,298.7,312,10,QZ,10,STW,DEF,ZON,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,10% 2mm-20mm (rarely >10cm) moderately deformed qz vein stockwork.  Veins are grey with difuse margins.  Common wispy fuchsite septa within vein.  Intense fuchsite altered selvedges.,0,Robinson,2017-05-19
GCL,KAD17-017,312,312.32,70,QZ,70,STW,DEF,ZON,,,TRUE,,,,,,,,,FALSE,,,,,,,,FALSE,contorted white-grey mottled qz vein with fuchsitic septa/lamellae.  Internally brecciated. Fine qz-cb net textured vein stockwork.  Numerous grains/accumulations of coarse visible gold (1-3mm),0,Robinson,2017-05-19
GCL,KAD17-017,312.32,319.67,8,QZ,3,STW,DEF,MAS,,,FALSE,QC,5,,IDV,DEF,MAS,,,FALSE,,,,,,,,FALSE,3% 2mm-10mm moderately deformed qz vein stockwork.  Veins are grey with diffuse margins.  Occassional wispy fuchsite septa within vein. 2% white qz+/-cb veins (5-50mm wide),0,Robinson,2017-05-19
GCL,KAD17-017,319.67,322.1,10,QC,10,IDV,DEF,MAS,,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Grey coloured, ultramafic derived proximal to source sediment with fuchsitic, mafic and vein qz pebble sized angular clasts.  Pervasive weak to moderate cb-sericite-silica alteration.20% fine dissem py. 5%  white, relatively planar qz veins 2-5cm width.  #0 degrees TCA",0,Robinson,2017-05-19
GCL,KAD17-017,322.1,332.5,3,QZ,2,IDV,NOD,MAS,0,80,FALSE,QC,1,,IDV,NOD,COK,,40,FALSE,,,,,,,,FALSE,"Common 2%, 5-10mm wide planar qz veins with cm scale cb alteration halos.  80 degrees  TCA. Rare (<1%) planar 2-5cm qz-cb veins.  Sparry carbonate  on  margins.",0,Robinson,2017-05-19
GCL,KAD17-017,332.5,335.58,15,QC,5,STR,DEF,MAS,,,FALSE,QC,10,,IDV,NOD,MAS,,45,FALSE,,,,,,,,FALSE,Qz+/-cb stringer vein stockwork (5%). 10% 1cm wide planar qz-cb veins,0,Robinson,2017-05-20
GCL,KAD17-017,335.58,338.5,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Stope: rubble,0,Robinson,2017-05-20
GCL,KAD17-017,338.5,341.7,5,QC,5,IDV,NOD,MAS,2,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"2-3cm wide, relatively planar qz-cb veins  (diffuse margins).",0,Robinson,2017-05-20
GCL,KAD17-017,341.7,343,10,QZ,10,IDV,DEF,MAS,2,65,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"1-5cm, White-grey mottled, strained qz veins.",0,Robinson,2017-05-20
GCL,KAD17-017,343,345.32,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Stope - fill,0,Robinson,2017-05-20
GCL,KAD17-017,345.32,349.19,30,QZ,30,IDV,DEF,MAS,,,TRUE,,,,,,,,,FALSE,,,,,,,,FALSE,"Deformed, strained,  mottled grey-white qz veins.  Visible gold noted at 345.3 and 347m.",0,Robinson,2017-05-20
GCL,KAD17-017,349.19,353.6,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Stope - fill,0,Robinson,2017-05-20
GCL,KAD17-017,353.6,355.6,10,QC,10,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,1 to 10 cm deformed grey-tranlucent mottled qz veins (variable orientation).,0,Robinson,2017-05-22
GCL,KAD17-017,355.6,366,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Stope,0,Robinson,2017-05-22
GCL,KAD17-017,366,366.61,5,QC,5,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-21
GCL,KAD17-017,366.61,370,5,QZ,2,IDV,DEF,MAS,0,,FALSE,QC,1,,IDV,NOD,MAS,,50,FALSE,QC,2,STW,DEF,,,,FALSE,"Multiple veins types: ~10cm white-black qz vein with occassional fuchsite septa, variably deformed, 1-2mm wide, planar white qz veins at 50 degrees to core axis.  Grey 1-3mm qz-cb stringer stockwork (diffuse margins)",0,Robinson,2017-05-21
GCL,KAD17-017,370,384.18,10,QC,10,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Grey, buff, deformed qz-cb veins stockwork diffuse margins",0,Robinson,2017-05-22
GCL,KAD17-017,384.18,388.74,2,QC,2,IDV,DEF,MAS,,65,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-22
GCL,KAD17-017,388.74,395,5,QZ,5,IDV,DEF,MAS,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Variable orientation, contorted, discontinuous",0,Robinson,2017-05-22
GCL,KAD17-017,395,401.71,10,QZ,10,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,contorted veins,0,Robinson,2017-05-22
GCL,KAD17-017,401.71,414.2,30,QZ,30,STW,,MAS,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,contorted discontinuous milky white qz veins,0,Robinson,2017-05-22
GCL,KAD17-017,414.2,415.59,2,QC,2,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,veins commonly have fuchsitic halos,0,Robinson,2017-05-22
GCL,KAD17-017,415.59,423,5,QZ,5,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"discontinuous qz veins,",0,Robinson,2017-05-22
GCL,KAD17-017,423,435,30,QZ,30,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Milky white qz veins.,0,Robinson,2017-05-22
GCL,KAD17-017,435,441.6,10,QZ,5,STW,DEF,MAS,,,FALSE,QZ,5,,IDV,NOD,MAS,,40,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-23
GCL,KAD17-017,441.6,466,20,QC,20,STW,DEF,MAS,,,FALSE,QC,,,IDV,NOD,COK,,,FALSE,,,,,,,,FALSE,"20% qz-cb vein stockwork throughout
10% planar, 1-50 cm wide, milky white qz-cb veins (occasional comb textured margins)",0,Robinson,2017-05-23
GCL,KAD17-017,466,490.78,5,QC,5,IDV,DEF,MAS,0.1,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Robinson,2017-05-25
GCL,KAD17-017,490.78,496.76,5,QC,5,IDV,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,+/- Fuchsitic selvedges,0,Robinson,2017-05-25
GCL,KAD17-017,496.76,498.87,1,QC,1,STR,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"1-5mm contorted, deformed qz-cb stringer veins",0,Robinson,2017-05-25
